dd,mm,zz,pp,departamento,municipio,puesto,mujeres,hombres,total,mesas,comuna,direccion
52,005,02,02,META,ACACIAS,IE 20 DE JULIO,4768,3399,8167,22,,CALLE 11 NO 36B 11 BARRIO INDEPENDENCIA
52,005,02,03,META,ACACIAS,IE LILIA CASTRO DE PARRADO,2671,1881,4552,12,,CALLE 14 CARRERA 44 Y 45 BARRIO LAS COLINAS
52,005,02,04,META,ACACIAS,COLEGIO COFREM,1656,1991,3647,10,,CALLE 11 NO 24 44 BARRIO EL DORADO
52,005,02,05,META,ACACIAS,ESC NORMAL SUP DE ACACIAS,915,942,1857,5,,AVENIDA 23 NO 41 50 VEREDA COLA DE PATO
52,005,90,01,META,ACACIAS,COLISEO ANTIGUA NORMAL SUPERIOR,3090,3276,6366,9,,CL 14 # 21-32 B. COOPERATIVO
52,005,98,01,META,ACACIAS,CARCEL,11,184,195,1,,KM. 4 VIA VILLAVICENCIO
52,005,99,04,META,ACACIAS,DINAMARCA,605,806,1411,4,,INS.EDUC. INSPECCION DINAMARCA
52,005,99,06,META,ACACIAS,LA LOMA DE SAN JUAN,19,49,68,1,,ESC. RURAL
52,005,99,08,META,ACACIAS,MANZANARES,33,54,87,1,,ESC. RURAL
52,005,99,50,META,ACACIAS,SAN CRISTOBAL,12,25,37,1,,ESC. RURAL
52,005,99,60,META,ACACIAS,SAN ISIDRO DE CHICHIMENE,661,755,1416,4,,INS.EDUC. SAN ISIDRO DE CHICHIMENE
52,005,99,65,META,ACACIAS,SAN JOSE DE LAS PALOMAS,132,163,295,1,,ESC. SAN JOSE DE LAS PALOMAS
52,006,00,00,META,BARRANCA DE UPIA,PUESTO CABECERA MUNICIPAL,1945,2202,4147,11,,I.E.. FRANCISCO WALTER
52,006,99,10,META,BARRANCA DE UPIA,EL HIJOA,58,80,138,1,,ESC. RURAL
52,006,99,20,META,BARRANCA DE UPIA,GUAICARAMO,34,43,77,1,,ESC. RURAL
52,006,99,70,META,BARRANCA DE UPIA,SAN IGNACIO (CARUTAL),128,139,267,1,,ESC. RURAL
52,008,00,00,META,CABUYARO,PUESTO CABECERA MUNICIPAL,1727,2097,3824,10,,CARRERA 5 NO 12 - 30
52,008,99,60,META,CABUYARO,GUAYABAL,94,152,246,1,,I.E. EL YARICO SEDE GUAYABAL
52,008,99,75,META,CABUYARO,LOS MANGOS,131,245,376,1,,I.E. EL YARICO SEDE NAGUAYAS
52,008,99,80,META,CABUYARO,VISO DE UPIA,261,316,577,2,,I.E.EL YARICO SEDE VISO DE UPIA
52,010,00,00,META,CASTILLA LA NUEVA,PUESTO CABECERA MUNICIPAL,4079,4600,8679,23,,Inst. Educ Henry Daniels. Cr 8 No. 4-45  CENTRO
52,010,99,01,META,CASTILLA LA NUEVA,SAN LORENZO,885,1020,1905,5,,INSTITUCION EDUCATIVA SAN LORENZO
52,010,99,05,META,CASTILLA LA NUEVA,ARENALES,229,319,548,2,,CENT EDUC RUR CASTILLA LA NUEVA. SEDE EL PROGRESO
52,010,99,20,META,CASTILLA LA NUEVA,EL TORO,87,136,223,1,,I.E.CASTILLA LA NUEVA SEDE EL TORO
52,015,00,00,META,CUBARRAL,PUESTO CABECERA MUNICIPAL,2508,2558,5066,14,,CRA 5 A  NO 10 - 50
52,020,00,00,META,CUMARAL,PUESTO CABECERA MUNICIPAL,7237,6936,14173,37,,CR 20 NO 8 - 40 SEDE JOSE MARIA CORDOBA
52,020,99,05,META,CUMARAL,CANEY MEDIO,148,190,338,1,,CENTRO EDUCATIVO RURAL JOSE MARIA GUIOTH
52,020,99,06,META,CUMARAL,EL CAIBE,36,60,96,1,,CENT EDUC RUR JOSE MARIA GUIOTH SEDE LA ESPERANZA
52,020,99,08,META,CUMARAL,GUACAVIA,294,275,569,2,,INST EDUCATIVA INSTITUTO AGRICOLA DE GUACAVIA
52,020,99,10,META,CUMARAL,MONTEBELLO,24,42,66,1,,INSTITUCION EDUCATIVA SAN ISIDRO SEDE RANCHERIAS
52,020,99,11,META,CUMARAL,PRESENTADO,92,127,219,1,,IE TENIENTE CRUZ PAREDES SEDE PRESENTADO
52,020,99,12,META,CUMARAL,PUERTO PECUCA (VERACRUZ),400,518,918,3,,INSTITUCION EDUCATIVA SAN ISIDRO - VERACRUZ
52,020,99,19,META,CUMARAL,SAN NICOLAS,133,165,298,1,,CENT EDUC RUR JOSE MARIA GUIOTH SEDE SANTA LUCIA
52,020,99,80,META,CUMARAL,VARSOVIA,22,36,58,1,,CASETA COMUNAL
52,025,00,00,META,EL CALVARIO,PUESTO CABECERA MUNICIPAL,353,388,741,2,,I.E. JUAN BAUTISTA ARNAUD
52,025,99,04,META,EL CALVARIO,MONTFORT,124,169,293,1,,CENTRO DE SALUD MONTFORT
52,025,99,12,META,EL CALVARIO,SAN FRANCISCO,222,255,477,2,,COL SIMON BOLIVAR
52,025,99,15,META,EL CALVARIO,SAN PEDRO,19,29,48,1,,ESC. NUEVA SAN PEDRO
52,025,99,17,META,EL CALVARIO,SAN RAFAEL,26,41,67,1,,ESC. SAN RAFAEL
52,027,00,00,META,EL CASTILLO,PUESTO CABECERA MUNICIPAL,1815,2154,3969,11,,I.E OVIDIO DECROLY
52,027,99,50,META,EL CASTILLO,MEDELLIN DEL ARIARI,616,813,1429,4,IE,OVIDIO DECROLY SD JORGE E GAITAN
52,027,99,55,META,EL CASTILLO,MIRAVALLES,87,144,231,1,,I.E EL ENCANTO
52,028,00,00,META,EL DORADO,PUESTO CABECERA MUNICIPAL,1114,1164,2278,6,,CLL 2 CR 7 y 8
52,028,99,50,META,EL DORADO,PUEBLO SANCHEZ,114,128,242,1,,CENTRO POBLADO
52,028,99,60,META,EL DORADO,SAN ISIDRO,284,285,569,2,CE,NTRO
52,028,99,70,META,EL DORADO,SANTA ROSA ALTA,6,3,9,1,VE,REDA SANTA ROSA
52,030,00,00,META,FUENTE DE ORO,PUESTO CABECERA MUNICIPAL,3531,3796,7327,20,,CR 14 NO 13 - 17
52,030,99,01,META,FUENTE DE ORO,UNION DEL ARIARI (CAÑO BLANCO,167,215,382,1,,IE UNIÓN DEL ARIARI
52,030,99,02,META,FUENTE DE ORO,PUERTO ALJURE,93,149,242,1,,SALON CENTRO DE SALUD
52,030,99,04,META,FUENTE DE ORO,PUERTO LIMON,192,227,419,2,,UNIDAD EDUCATIVA SAN JUAN BOSCO
52,030,99,09,META,FUENTE DE ORO,PUERTO SANTANDER,217,255,472,2,,IE PUERTO SANTANDER
52,030,99,14,META,FUENTE DE ORO,LA COOPERATIVA,268,357,625,2,,UNIDAD EDUCATIVA LA COOPERATIVA
52,035,01,01,META,GRANADA,INSTITUCION EDUCATIVA VALENTIN,5152,4517,9669,26,,CR 13 CLL 15 ESQUINA
52,035,01,02,META,GRANADA,ESCUELA CLUB DE LEONES,1744,1462,3206,9,,CR 14 BIS CLL 7 ESQUINA
52,035,01,03,META,GRANADA,INSTITUCION EDUCATIVA GENERAL,2709,3468,6177,17,,CR 12 CLL 16 ESQUINA
52,035,01,04,META,GRANADA,HOGAR AGRUPADO VILLAS DE GRANA,1730,1358,3088,9,,CR 4 CLL 11 POLIDEPORTIVO
52,035,01,05,META,GRANADA,ESCUELA EL BOSQUE,545,438,983,3,,ENTRE MZ 14 Y MZ 29
52,035,02,01,META,GRANADA,ESCUELA PRIMERO DE JUNIO,1912,2444,4356,12,,CR 15 CLL 20 ESQUINA
52,035,02,02,META,GRANADA,ESCUELA ALFONSO MONTOYA PAVA,3930,2650,6580,18,,CLL 24 CR 9 ESQUINA
52,035,02,03,META,GRANADA,INSTITUCION EDUCATIVA LUIS CAR,2574,2395,4969,13,,CR 9 NO 32 - 05 BARRIO EL PORVENIR
52,035,90,01,META,GRANADA,COLEGIO CAMILO TORRES,2914,3291,6205,8,,CLL 15 NO 9 - 185
52,035,98,01,META,GRANADA,CARCEL MUNICIPAL,7,141,148,1,,CR 14 No 14 - 25 BARRIO CENTRO
52,035,99,02,META,GRANADA,AGUAS CLARAS,547,646,1193,4,,I.E. JOSE ANTONIO GALAN
52,035,99,04,META,GRANADA,CANAGUARO,845,840,1685,5,,ESC. LUIS LOPEZ DE MESA
52,035,99,07,META,GRANADA,DOS QUEBRADAS,387,494,881,3,,I.E TECNICO INSDUSTRIAL DOS QUEBRADAS
52,035,99,12,META,GRANADA,LA PLAYA,380,426,806,3,,ESC. JUAN XXIII
52,035,99,15,META,GRANADA,PUERTO CALDAS,574,628,1202,4,,INST. ESCOLAR FRANCISCO. JOSE DE CALDAS
52,040,00,00,META,GUAMAL,PUESTO CABECERA MUNICIPAL,5249,5610,10859,29,,CALLE 13 NO. 9- 43 BARRIO LOS FUNDADORES
52,040,99,04,META,GUAMAL,HUMADEA,122,128,250,1,,C.E RURAL DE GUAMAL - SEDE NICOLAS DE FEDERMAN
52,040,99,45,META,GUAMAL,OROTOY,95,134,229,1,,C.E RURAL DE GUAMAL - SEDE OROTOY VEREDA OROTOY
52,041,00,00,META,LA MACARENA,PUESTO CABECERA MUNICIPAL,2755,3664,6419,17,CL,9 NO 5 - 49 BARRIO CRISTALES
52,041,99,20,META,LA MACARENA,YARI,206,378,584,2,I.,E. LAS BRISAS- POBLADO EL RE
52,041,99,35,META,LA MACARENA,LA CATALINA,43,95,138,1,ES,C. LA CATALINA
52,041,99,60,META,LA MACARENA,SAN JUAN DE LOZADA,425,752,1177,4,ES,C. SAN JUAN DE LOZADA
52,042,00,00,META,LEJANIAS,PUESTO CABECERA MUNICIPAL,2908,3353,6261,17,,CR 22 NO 7 - 17 BARRIO MODELO
52,042,99,05,META,LEJANIAS,ANGOSTURAS DEL GUAPE,54,73,127,1,,SEDE EDUCATIVAANGOSTURA DEL GUAPE
52,042,99,09,META,LEJANIAS,CACAYAL,672,760,1432,4,01CORREGIMIENTO CACAYAL,I.E. GABRIELA MISTRAL
52,042,99,15,META,LEJANIAS,LA VEINTICUATRO,105,118,223,1,02CORREGIMIENTO LA VENTICUATRO,SEDE EDUCATIVA SANTA RITA
52,043,00,00,META,PUERTO GAITAN,PUESTO CABECERA MUNICIPAL,8840,12013,20853,55,,CR 10 NO 33D -33B   MANACACIAS
52,043,99,30,META,PUERTO GAITAN,EL PORVENIR,185,266,451,2,,ESC. LA SABANA
52,043,99,40,META,PUERTO GAITAN,LA CRISTALINA,480,636,1116,3,,ESC. CRISTALINA
52,043,99,50,META,PUERTO GAITAN,PLANAS,631,922,1553,5,,ESC. PRIMAVERA
52,043,99,55,META,PUERTO GAITAN,PUENTE ARIMENA,101,133,234,1,,ESC. GREGORIO GARAVITO
52,043,99,56,META,PUERTO GAITAN,PUERTO TRUJILLO,191,296,487,2,,ESC. PUERTO TRUJILLO
52,043,99,58,META,PUERTO GAITAN,RUBIALES PUERTO TRIUNFO,583,1111,1694,5,,ESC NUEVA RUBIALES
52,043,99,60,META,PUERTO GAITAN,SAN MIGUEL O PESCADERO,176,245,421,2,,ESC. SAN MIGUEL
52,043,99,70,META,PUERTO GAITAN,SAN PEDRO DE ARIMENA,101,140,241,1,,ESC. GENERAL SANTANDER
52,043,99,80,META,PUERTO GAITAN,TILLAVA,396,598,994,3,,ESC. ALTO TILLAVA
52,044,00,00,META,MESETAS,PUESTO CABECERA MUNICIPAL,3090,3795,6885,18,,I.E. LOS FUNDADORES
52,044,99,05,META,MESETAS,BRISAS DEL DUDA,301,411,712,2,,CASETA COMUNAL
52,044,99,08,META,MESETAS,EL MIRADOR,13,21,34,1,,ESC. EL MIRADOR
52,044,99,12,META,MESETAS,JARDIN DE LAS PEÑAS,325,528,853,3,,ESC. JARDIN DE LAS PEÑAS
52,045,00,00,META,PUERTO LOPEZ,PUESTO CABECERA MUNICIPAL,8713,8888,17601,46,,CLL 7 CR 9-10 I E RAFAEL URIBE URIBE
52,045,99,02,META,PUERTO LOPEZ,BOCAS DEL GUAYURIBA,127,175,302,1,,ESC BOCAS DEL GUAYURIBA
52,045,99,03,META,PUERTO LOPEZ,ALTAMIRA,32,68,100,1,,ESC ANTONIA SANTOS
52,045,99,04,META,PUERTO LOPEZ,CHAVIVA,568,661,1229,4,,I E YAALIAKEISY
52,045,99,05,META,PUERTO LOPEZ,EL TIGRE,111,171,282,1,,INTERN SIMON BOLIVAR
52,045,99,06,META,PUERTO LOPEZ,PUERTO GUADALUPE (CUMARALITO),393,448,841,3,,I E PUERTO GUADALUPE
52,045,99,09,META,PUERTO LOPEZ,LA BALSA,187,214,401,2,,I E PONTON DE RIO NEGRO
52,045,99,14,META,PUERTO LOPEZ,MELÚA,116,281,397,2,,CE SERRANIA DEL MELUA
52,045,99,16,META,PUERTO LOPEZ,PACHAQUIARO,839,937,1776,5,,I E SANTA TERESA
52,045,99,20,META,PUERTO LOPEZ,PUERTO PORFIA,184,213,397,2,,I E PUERTO PORFIA
52,045,99,22,META,PUERTO LOPEZ,REMOLINO,366,448,814,3,,I E REMOLINO
52,046,00,00,META,MAPIRIPAN,PUESTO CABECERA MUNICIPAL,1252,1891,3143,9,,ESC.JORGE ELIECER GAITAN-LA LO
52,046,99,06,META,MAPIRIPAN,BUENOS AIRES,46,125,171,1,,CASETA COMUNAL
52,046,99,12,META,MAPIRIPAN,EL ANZUELO,35,79,114,1,,ESC. RURAL POLICARPA SLABARRIE
52,046,99,15,META,MAPIRIPAN,EL MIELON,123,268,391,2,,CASETA COMUNAL-EL MELON
52,046,99,40,META,MAPIRIPAN,LA COOPERATIVA,110,245,355,1,,ESC. EL ROCIO-LA COOPERATIVA
52,046,99,45,META,MAPIRIPAN,LAS GUACAMAYAS,77,148,225,1,,ESC. LA INDEPENDENCIA-GUACAMAY
52,046,99,50,META,MAPIRIPAN,PUERTO ALVIRA,223,484,707,2,,COL DIVINO NIÑO JESUS-PUERTO A
52,046,99,53,META,MAPIRIPAN,PUERTO SIARE,49,101,150,1,,ESC. GABRIEL GARCIA MARQUEZ-PU
52,046,99,70,META,MAPIRIPAN,SARDINATA,6,34,40,1,,ESC. SIMON BOLIVAR-SARDINATA
52,047,00,00,META,PUERTO CONCORDIA,PUESTO CABECERA MUNICIPAL,2350,3135,5485,15,,I.E. NUEVA ESPERANZA SEDE PRIMARIA
52,047,99,20,META,PUERTO CONCORDIA,CRUCE DE PORORIO,152,261,413,2,,ESC. LA VALLENATA
52,047,99,30,META,PUERTO CONCORDIA,LA TIGRA,0,1,1,1,,ESC. NUEVA ESPERANZA
52,047,99,40,META,PUERTO CONCORDIA,LINDENAL,156,290,446,2,,ESC. LINDENAL
52,048,00,00,META,PUERTO LLERAS,PUESTO CABECERA MUNICIPAL,2094,2514,4608,12,,COLEGIO INEMA CL 7 KRA 12 BR.G
52,048,99,15,META,PUERTO LLERAS,CASIBARE,172,273,445,2,,C.E.SAN FERNADO CTRO POBLADO
52,048,99,50,META,PUERTO LLERAS,LA UNION,248,357,605,2,,LA UNION CASETA COMUNAL CTRO P
52,048,99,60,META,PUERTO LLERAS,TIERRA GRATA,159,224,383,1,,CTRO EDUCATIVO TIERRA GRATA CT
52,048,99,90,META,PUERTO LLERAS,VILLA DE LA PAZ,131,256,387,2,,ESC. NTRA SRA DE LA PAZ CTRO P
52,049,00,00,META,PUERTO RICO,PUESTO CABECERA MUNICIPAL,3176,4230,7406,20,,UNIDAD EDUCATIVA URBANA
52,049,99,10,META,PUERTO RICO,BARRANCO COLORADO,133,285,418,2,,CASETA COMUNAL
52,049,99,30,META,PUERTO RICO,LINDOSA,23,43,66,1,,CASETA COMUNAL
52,049,99,40,META,PUERTO RICO,PUERTO CHISPAS,76,162,238,1,,CASETA COMUNAL
52,049,99,60,META,PUERTO RICO,PUERTO TOLEDO,179,332,511,2,,CASETA COMUNAL
52,050,00,00,META,RESTREPO,PUESTO CABECERA MUNICIPAL,7641,8099,15740,41,,Carrera 8 No. 8  50 Centro
52,055,00,00,META,SAN CARLOS DE GUAROA,PUESTO CABECERA MUNICIPAL,2355,2782,5137,14,,CLL 5 CR 4 ESQ.I.E GABRIEL GARCIA MARQUEZ SEC. BTO
52,055,99,01,META,SAN CARLOS DE GUAROA,RINCON DE PAJURE,150,205,355,1,,ESC. DIVINO NIÑO
52,055,99,02,META,SAN CARLOS DE GUAROA,LA PALMERA,780,1013,1793,5,,I.E. SIMÓN BÓLIVAR
52,055,99,05,META,SAN CARLOS DE GUAROA,SURIMENA,463,648,1111,3,,I.E. ISABEL LA CATOLICA
52,058,00,00,META,SAN JUAN DE ARAMA,PUESTO CABECERA MUNICIPAL,2194,2524,4718,13,,TR 12 NO 10-12
52,058,99,15,META,SAN JUAN DE ARAMA,CERRITOS,111,163,274,1,,ESC. NUEVA CERRITOS
52,058,99,20,META,SAN JUAN DE ARAMA,COSTA RICA,96,178,274,1,,VEREDA NUEVO PROGRESO CASETA COMUNAL
52,058,99,30,META,SAN JUAN DE ARAMA,EL VERGEL,131,162,293,1,,ESC. FRANCISCO DE PAULA SANTANDER
52,058,99,55,META,SAN JUAN DE ARAMA,MESA DE FERNANDEZ,71,114,185,1,,I.E. MESA DE FERNANDEZ
52,058,99,58,META,SAN JUAN DE ARAMA,MIRAFLORES,66,105,171,1,,COL DPTAL AGROPECUARIO MIRAFLORES
52,058,99,70,META,SAN JUAN DE ARAMA,PEÑAS BLANCAS,57,87,144,1,,CASETA COMUNAL PEÑAS BLANCAS
52,059,00,00,META,SAN JUANITO,PUESTO CABECERA MUNICIPAL,490,541,1031,3,,COL.JHON F. KENNEDY CR 3 No. 11 - 01 BARRIO CENTRO
52,059,99,40,META,SAN JUANITO,LA CANDELARIA,53,58,111,1,,ESCUELA CANDELARIA
52,059,99,60,META,SAN JUANITO,SAN JOSE,51,62,113,1,,ESCUELA  SAN JOSE
52,059,99,70,META,SAN JUANITO,SAN LUIS DEL PLAN,35,39,74,1,,ESCUELA SAN LUIS DEL PLAN
52,060,00,00,META,SAN MARTIN DE LOS LLANOS,PUESTO CABECERA MUNICIPAL,8846,8669,17515,46,,ESC. RAUL DE OLIVEIRA
52,060,99,01,META,SAN MARTIN DE LOS LLANOS,ALTO DE IRACA,47,65,112,1,,ESC. EL BAMBU
52,060,99,02,META,SAN MARTIN DE LOS LLANOS,BAJO CAMOA,56,85,141,1,,ESC. GABRIEL GARCIA MARQUEZ
52,060,99,03,META,SAN MARTIN DE LOS LLANOS,BRISAS DEL MANACACIAS,9,25,34,1,,CASETA COMUNAL
52,060,99,04,META,SAN MARTIN DE LOS LLANOS,EL MEREY,114,149,263,1,,ESC. SIMON BOLIVAR
52,060,99,12,META,SAN MARTIN DE LOS LLANOS,RINCON DE BOLIVAR,8,14,22,1,,ESC. CRISTOBAL COLON
52,074,00,00,META,URIBE,PUESTO CABECERA MUNICIPAL,1140,1570,2710,8,,Cr 7 No. 7-18 Barrio la Esperanza
52,074,99,20,META,URIBE,DIVISO,222,332,554,2,,CASETA COMUNAL
52,074,99,40,META,URIBE,LA JULIA,771,1013,1784,5,,CASETA COMUNAL
52,080,00,00,META,VISTA HERMOSA,PUESTO CABECERA MUNICIPAL,3909,4603,8512,23,,KR14#8 EQ BR.ESC.VENCEDORES D
52,080,99,40,META,VISTA HERMOSA,CAMPOALEGRE,101,108,209,1,,ESC. CAMPO ALEGRE
52,080,99,45,META,VISTA HERMOSA,CAÑO AMARILLO,404,557,961,3,,ESC. CAÑO AMARILLO
52,080,99,53,META,VISTA HERMOSA,MARACAIBO,151,248,399,2,,ESC. INTERNADO MARACAIBO
52,080,99,60,META,VISTA HERMOSA,PIÑALITO,615,1028,1643,5,,INST. EDUCT. GABRIELA MISTRAL
52,080,99,70,META,VISTA HERMOSA,PUERTO ESPERANZA,45,115,160,1,,ESC. PUERTO ESPERANZA
52,080,99,80,META,VISTA HERMOSA,PUERTO LUCAS,259,401,660,2,,ESC. PUERTO LUCAS
54,001,01,01,GUAVIARE,SAN JOSE DEL GUAVIARE,I.E.ALFONSO LOPEZ PUMAREJO,2990,5259,8249,22,,CARRERA 23 No.10-23 BR. ESPERANZA
54,001,01,02,GUAVIARE,SAN JOSE DEL GUAVIARE,I.E.SANTANDER,4579,4351,8930,24,,KR 24 # 14-201 BR. SANTANDER
54,001,02,01,GUAVIARE,SAN JOSE DEL GUAVIARE,I.E. JOSÉ CELESTINO MUTIS,3279,6281,9560,25,CA,RRERA 19 D No. 20 - 65 BARRIO LA GRANJA
54,001,02,02,GUAVIARE,SAN JOSE DEL GUAVIARE,I.E. MANUELA BELTRAN,5924,2526,8450,23,,CARRERA 18 No. 10 -72 BR. PORVENIR
54,001,98,01,GUAVIARE,SAN JOSE DEL GUAVIARE,CARCEL,3,89,92,1,,KR 24 # 7-60 BR. CENTRO
54,001,99,05,GUAVIARE,SAN JOSE DEL GUAVIARE,EL CAPRICHO,990,1564,2554,7,01CORREGIMIENTO 1 EL CAPRICHO,I.E. JOSE MIGUEL LOPEZ CALLE
54,001,99,10,GUAVIARE,SAN JOSE DEL GUAVIARE,CHARRAS BOQUERON,602,1107,1709,5,02CORREGIMIENTO CHARRAS-BOQUERON,ESCUELA BOQUERON
54,003,00,00,GUAVIARE,CALAMAR,PUESTO CABECERA MUNICIPAL,2003,3468,5471,15,,I.E.CARLOS M. HOYOS BR. LA PAZ
54,007,00,00,GUAVIARE,EL RETORNO,PUESTO CABECERA MUNICIPAL,2432,3386,5818,16,,I.E.LATORRE GOMEZ BR.1° DE NOV CALLE 8 No 10 -9
54,007,99,07,GUAVIARE,EL RETORNO,CERRITOS,95,146,241,1,,I.E. CERRITOS BR. EL CENTRO
54,007,99,17,GUAVIARE,EL RETORNO,LA LIBERTAD,694,1071,1765,5,,I.E. LA LIBERTAD BR. EL CENTRO
54,007,99,20,GUAVIARE,EL RETORNO,EL UNILLA,492,807,1299,4,,I.E. ANTONIO NARINO BR EL CENTRO
54,007,99,25,GUAVIARE,EL RETORNO,MORICHAL VIEJO,70,85,155,1,,I.E. MORICHAL VIEJO
54,012,00,00,GUAVIARE,MIRAFLORES,PUESTO CABECERA MUNICIPAL,780,1728,2508,7,,I.E MARIA AUXILIADORA
54,012,99,04,GUAVIARE,MIRAFLORES,BARRANQUILLITA,107,249,356,1,,I.E CRISTO REY
54,012,99,08,GUAVIARE,MIRAFLORES,BUENOS AIRES,99,289,388,2,,I.E FRANCISCO DE PAULA SANTANDER
54,012,99,12,GUAVIARE,MIRAFLORES,LAGOS DEL DORADO,183,390,573,2,,PUESTO DE SALUD
54,012,99,20,GUAVIARE,MIRAFLORES,LA VUELTA DEL ALIVIO,53,127,180,1,,INTERNADO LA VUELTA DEL ALIVIO
56,001,01,01,SAN ANDRES,SAN ANDRES,COLEGIO SAGRADA FAMILIA,7339,9335,16674,44,,Cr 4 13-121 Hill Side-Nixon Hill
56,001,01,02,SAN ANDRES,SAN ANDRES,COLEGIO NATANIA,3329,3084,6413,17,,CALLE 19 No.10 A -03 ET 5 NATANIA
56,001,02,01,SAN ANDRES,SAN ANDRES,COLEGIO BROOKS HILL,2200,2595,4795,13,,La Loma Brooks Hill Bilingual School
56,001,02,02,SAN ANDRES,SAN ANDRES,COL. ANTONIA SANTOS EL RANCHO,2498,1505,4003,11,,CALLE 1 No.1-44 SAN LUIS
56,001,02,03,SAN ANDRES,SAN ANDRES,INSTITUTO TECNICO INDUSTRIAL,5508,2521,8029,21,,AV. FRANCISCO NEWBALL CARRERA 1  No. 14-101
56,001,90,01,SAN ANDRES,SAN ANDRES,ESCUELA EL ESFUERZO,2147,2237,4384,6,,Cl 1 A  14-25 SARIE BAY
56,001,98,01,SAN ANDRES,SAN ANDRES,CARCEL,9,64,73,1,,CIRCUNVALAR 13-00 SCHOONER BIGHT
56,004,00,00,SAN ANDRES,PROVIDENCIA,PUESTO CABECERA MUNICIPAL,2091,2055,4146,11,,Colegio Junin - Pueblo Viejo - Providencia Isla
60,001,01,01,AMAZONAS,LETICIA,IE INEM JOSE EUSTACIO RIVERA,3139,5279,8418,22,CL,L 11 3 - 99
60,001,01,02,AMAZONAS,LETICIA,IE JORGE ELIECER GAITAN,1859,3309,5168,14,CL,L 6 2-19
60,001,02,01,AMAZONAS,LETICIA,IE MARCELIANO E. CAYNES,6856,5623,12479,33,CR,9 10-70
60,001,02,02,AMAZONAS,LETICIA,CTRO DE INTEGRACION CIUDADANA,5158,2822,7980,21,CL,L 4 No 7-20 B. PORVENIR
60,001,98,01,AMAZONAS,LETICIA,CARCEL,12,103,115,1,CL,L 13 10-120
60,001,99,25,AMAZONAS,LETICIA,INSP. DE POL. EL CALDERON,86,75,161,1,I.,E FCO DEL R VELA SD EL CALDE
60,001,99,70,AMAZONAS,LETICIA,INSP. DE POL. SANTA SOFIA,897,998,1895,5,CA,SETA COMUNAL
60,007,00,00,AMAZONAS,PUERTO NARIÑO,PUESTO CABECERA MUNICIPAL,1877,2236,4113,11,I.,"E.AGR. ""JOSÉ CELESTINO MUTIS"" SECCIÓN B"
60,007,99,20,AMAZONAS,PUERTO NARIÑO,ATACUARI,167,176,343,1,KI,OSKO COMUNAL
60,010,00,00,AMAZONAS,EL ENCANTO,CORREGIMIENTO DEPARTAMENTAL,345,431,776,3,01EL ENCANTO,ESC. COMUNITARIA GRAN COLOMBIA
60,013,00,00,AMAZONAS,LA CHORRERA,CORREGIMIENTO DEPARTAMENTAL,421,548,969,3,02LA CHORRERA,SEDE CORREGIMENTAL
60,016,00,00,AMAZONAS,LA PEDRERA,CORREGIMIENTO DEPARTAMENTAL,405,560,965,3,03LA PEDRERA,ESC. BARTOLOMÉ DE IGUALADA
60,017,00,00,AMAZONAS,LA VICTORIA,CORREGIMIENTO DEPARTAMENTAL,20,41,61,1,09LA VICTORIA,ESCUELA JIRIJIRIMO
60,019,00,00,AMAZONAS,MIRITI PARANA,PUESTO CABECERA MUNICIPAL,162,204,366,1,04MIRITI PARANA - SANTA ISABEL,INTERNADO SAN ANTONIO
60,019,99,70,AMAZONAS,MIRITI PARANA,SANTA ISABEL,33,57,90,1,04MIRITI PARANA - SANTA ISABEL,PUERTO REMANZO - MALOCA INDIGENA
60,021,00,00,AMAZONAS,PUERTO SANTANDER,CORREGIMIENTO DEPARTAMENTAL,248,347,595,2,05PUERTO SANTANDER - META,SEDE CORREGIMENTAL
60,022,00,00,AMAZONAS,TARAPACA,CORREGIMIENTO DEPARTAMENTAL,632,724,1356,4,06TARAPACA,POLIDEPORTIVO
60,030,00,00,AMAZONAS,PUERTO ALEGRIA,CORREGIMIENTO DEPARTAMENTAL,108,156,264,1,07PUERTO ALEGRIA,BIBLIOTECA PUBLICA DEL ESTADO
60,040,00,00,AMAZONAS,PUERTO ARICA,CORREGIMIENTO DEPARTAMENTAL,197,253,450,2,08PUERTO ARICA,SALÓN MÚLTIPLE ESC. VILLA FATI
64,001,01,01,PUTUMAYO,MOCOA,COLEGIO NACIONAL PIO XII,3955,6737,10692,28,,KR 8A 12-02 BR. OLIMPCO
64,001,01,02,PUTUMAYO,MOCOA,INST.EDUC. CIUDAD MOCOA,2911,2919,5830,16,,CL 14 18-270 BR. ESMERALDA
64,001,02,01,PUTUMAYO,MOCOA,INST.EDUC.SANTA MARIA GORETTI,6650,3948,10598,28,,CL 7 8-20 BR. CENTRO
64,001,02,02,PUTUMAYO,MOCOA,INST.EDUC. SAN AGUSTIN,2804,1434,4238,12,,KR 3 8A-39 BR. SAN AGUSTIN
64,001,02,03,PUTUMAYO,MOCOA,I.E. FRAY PLACIDO SEDE LOS SAUCES,1266,530,1796,5,BA,RRIO SAN ANDRES
64,001,98,01,PUTUMAYO,MOCOA,CARCEL,20,204,224,1,,BR. LA ESMERALDA
64,001,99,01,PUTUMAYO,MOCOA,CONDAGUA,137,128,265,1,,ESC.A RURAL MIXTA CONDAGUA
64,001,99,05,PUTUMAYO,MOCOA,EL PEPINO,514,497,1011,3,,CASETA COMUNAL
